Season,Team A,Team B,Location,Game A,Game B,Home A,Home B,RatingA,RatingA,Curr_WinLoss
2013,Brisbane Lions,Geelong,Gabba,12,12,1,0,1402.83909,1728.470874,W
2013,Geelong,Brisbane Lions,Gabba,12,12,0,1,1728.470874,1402.83909,L
2013,Essendon,West Coast,Patersons Stadium,13,13,0,1,1590.955258,1534.011491,W
2013,West Coast,Essendon,Patersons Stadium,13,13,1,0,1534.011491,1590.955258,L
2013,Carlton,Sydney,SCG,13,13,0,1,1495.174817,1642.409705,L
2013,Sydney,Carlton,SCG,13,13,1,0,1642.409705,1495.174817,W
2013,Adelaide,Gold Coast,Metricon Stadium,13,13,0,1,1502.528795,1391.144482,W
2013,Gold Coast,Adelaide,Metricon Stadium,13,13,1,0,1391.144482,1502.528795,L
2013,Collingwood,Port Adelaide,AAMI Stadium,13,13,0,1,1641.215013,1439.272713,L
2013,Port Adelaide,Collingwood,AAMI Stadium,13,13,1,0,1439.272713,1641.215013,W
2013,Melbourne,Western Bulldogs,MCG,13,13,0,0,1220.148381,1345.755155,W
2013,Western Bulldogs,Melbourne,MCG,13,13,0,0,1345.755155,1220.148381,L
2013,Fremantle,Geelong,Simonds Stadium,13,13,0,1,1683.698856,1685.236436,L
2013,Geelong,Fremantle,Simonds Stadium,13,13,1,0,1685.236436,1683.698856,W
2013,Brisbane Lions,Hawthorn,Aurora Stadium,13,13,0,1,1446.073528,1765.367241,L
2013,Hawthorn,Brisbane Lions,Aurora Stadium,13,13,1,0,1765.367241,1446.073528,W
2013,Greater Western Sydney,North Melbourne,Etihad Stadium,13,13,0,1,1172.574575,1477.981973,L
2013,North Melbourne,Greater Western Sydney,Etihad Stadium,13,13,1,0,1477.981973,1172.574575,W
2013,Richmond,St Kilda,MCG,13,13,0,0,1580.60401,1385.847572,W
2013,St Kilda,Richmond,MCG,13,13,0,0,1385.847572,1580.60401,L
2013,Carlton,Collingwood,MCG,14,14,0,0,1483.66207,1605.224403,L
2013,Collingwood,Carlton,MCG,14,14,0,0,1605.224403,1483.66207,W
2013,Greater Western Sydney,Western Bulldogs,StarTrack Oval Canberra,14,14,0,0,1167.261093,1309.645172,L
2013,Western Bulldogs,Greater Western Sydney,StarTrack Oval Canberra,14,14,0,0,1309.645172,1167.261093,W
2013,North Melbourne,Richmond,Etihad Stadium,14,14,0,0,1483.295455,1593.787326,W
2013,Richmond,North Melbourne,Etihad Stadium,14,14,0,0,1593.787326,1483.295455,L
2013,Brisbane Lions,Gold Coast,Gabba,14,14,1,0,1441.130631,1366.889895,W
2013,Gold Coast,Brisbane Lions,Gabba,14,14,0,1,1366.889895,1441.130631,L
2013,Adelaide,West Coast,AAMI Stadium,14,14,1,0,1526.783381,1505.564805,L
2013,West Coast,Adelaide,AAMI Stadium,14,14,0,1,1505.564805,1526.783381,W
2013,Geelong,Hawthorn,MCG,14,14,0,0,1706.012359,1770.310138,W
2013,Hawthorn,Geelong,MCG,14,14,0,0,1770.310138,1706.012359,L
2013,Melbourne,Sydney,MCG,14,14,1,0,1256.258364,1653.922451,L
2013,Sydney,Melbourne,MCG,14,14,0,1,1653.922451,1256.258364,W
2013,Fremantle,St Kilda,Patersons Stadium,14,14,1,0,1662.922933,1372.664256,W
2013,St Kilda,Fremantle,Patersons Stadium,14,14,0,1,1372.664256,1662.922933,L
2013,Essendon,Port Adelaide,Etihad Stadium,14,14,1,0,1619.401943,1475.263323,W
2013,Port Adelaide,Essendon,Etihad Stadium,14,14,0,1,1475.263323,1619.401943,L
2013,Adelaide,Collingwood,MCG,15,15,0,1,1492.503931,1623.023255,L
2013,Collingwood,Adelaide,MCG,15,15,1,0,1623.023255,1492.503931,W
2013,Hawthorn,Port Adelaide,AAMI Stadium,15,15,0,1,1738.586727,1463.588607,W
2013,Port Adelaide,Hawthorn,AAMI Stadium,15,15,1,0,1463.588607,1738.586727,L
2013,Geelong,Melbourne,Simonds Stadium,15,15,1,0,1737.73577,1248.905444,W
2013,Melbourne,Geelong,Simonds Stadium,15,15,0,1,1248.905444,1737.73577,L
2013,Gold Coast,Richmond,Cazaly's Stadium,15,15,0,0,1351.131256,1558.718906,L
2013,Richmond,Gold Coast,Cazaly's Stadium,15,15,0,0,1558.718906,1351.131256,W
2013,Brisbane Lions,North Melbourne,Gabba,15,15,1,0,1456.889271,1518.363875,W
2013,North Melbourne,Brisbane Lions,Gabba,15,15,0,1,1518.363875,1456.889271,L
2013,Carlton,St Kilda,Etihad Stadium,15,15,0,0,1465.863219,1366.918487,W
2013,St Kilda,Carlton,Etihad Stadium,15,15,0,0,1366.918487,1465.863219,L
2013,Greater Western Sydney,Sydney,SCG,15,15,0,0,1150.857824,1661.275372,L
2013,Sydney,Greater Western Sydney,SCG,15,15,0,0,1661.275372,1150.857824,W
2013,Essendon,Western Bulldogs,Etihad Stadium,15,15,0,0,1631.07666,1326.04844,W
2013,Western Bulldogs,Essendon,Etihad Stadium,15,15,0,0,1326.04844,1631.07666,L
2013,Fremantle,West Coast,Patersons Stadium,15,15,0,0,1668.668702,1539.844256,W
2013,West Coast,Fremantle,Patersons Stadium,15,15,0,0,1539.844256,1668.668702,L
2013,Carlton,North Melbourne,Etihad Stadium,16,16,0,0,1485.242756,1492.828827,W
2013,North Melbourne,Carlton,Etihad Stadium,16,16,0,0,1492.828827,1485.242756,L
2013,Hawthorn,Western Bulldogs,Aurora Stadium,16,16,1,0,1751.64729,1318.147934,W
2013,Western Bulldogs,Hawthorn,Aurora Stadium,16,16,0,1,1318.147934,1751.64729,L
2013,Essendon,Greater Western Sydney,_koda Stadium,16,16,0,1,1638.977166,1148.160231,W
2013,Greater Western Sydney,Essendon,_koda Stadium,16,16,1,0,1148.160231,1638.977166,L
2013,Collingwood,Gold Coast,Metricon Stadium,16,16,0,1,1635.429844,1338.668481,L
2013,Gold Coast,Collingwood,Metricon Stadium,16,16,1,0,1338.668481,1635.429844,W
2013,Brisbane Lions,Melbourne,TIO Stadium,16,16,0,0,1482.424318,1246.929262,W
2013,Melbourne,Brisbane Lions,TIO Stadium,16,16,0,0,1246.929262,1482.424318,L
2013,Port Adelaide,St Kilda,Etihad Stadium,16,16,0,1,1450.528045,1347.538949,W
2013,St Kilda,Port Adelaide,Etihad Stadium,16,16,1,0,1347.538949,1450.528045,L
2013,Fremantle,Richmond,MCG,16,16,0,1,1685.973958,1571.181681,L
2013,Richmond,Fremantle,MCG,16,16,1,0,1571.181681,1685.973958,W
2013,Adelaide,Geelong,AAMI Stadium,16,16,1,0,1480.097342,1739.711952,W
2013,Geelong,Adelaide,AAMI Stadium,16,16,0,1,1739.711952,1480.097342,L
2013,Sydney,West Coast,Patersons Stadium,16,16,0,1,1663.972965,1522.539,W
2013,West Coast,Sydney,Patersons Stadium,16,16,1,0,1522.539,1663.972965,L
2013,Essendon,Hawthorn,Etihad Stadium,17,17,0,0,1643.537755,1754.327651,L
2013,Hawthorn,Essendon,Etihad Stadium,17,17,0,0,1754.327651,1643.537755,W
2013,Carlton,Gold Coast,Metricon Stadium,17,17,0,1,1512.644718,1380.438698,W
2013,Gold Coast,Carlton,Metricon Stadium,17,17,1,0,1380.438698,1512.644718,L
2013,Melbourne,North Melbourne,Etihad Stadium,17,17,0,0,1235.936988,1465.426866,L
2013,North Melbourne,Melbourne,Etihad Stadium,17,17,0,0,1465.426866,1235.936988,W
2013,Collingwood,Greater Western Sydney,MCG,17,17,1,0,1593.659627,1143.599641,W
2013,Greater Western Sydney,Collingwood,MCG,17,17,0,1,1143.599641,1593.659627,L
2013,Adelaide,Fremantle,Patersons Stadium,17,17,0,1,1519.775176,1656.335097,L
2013,Fremantle,Adelaide,Patersons Stadium,17,17,1,0,1656.335097,1519.775176,W
2013,Geelong,St Kilda,Simonds Stadium,17,17,1,0,1700.034118,1322.640939,W
2013,St Kilda,Geelong,Simonds Stadium,17,17,0,1,1322.640939,1700.034118,L
2013,Brisbane Lions,Port Adelaide,AAMI Stadium,17,17,0,1,1493.416592,1475.426055,L
2013,Port Adelaide,Brisbane Lions,AAMI Stadium,17,17,1,0,1475.426055,1493.416592,W
2013,West Coast,Western Bulldogs,Etihad Stadium,17,17,0,1,1500.558147,1315.467573,L
2013,Western Bulldogs,West Coast,Etihad Stadium,17,17,1,0,1315.467573,1500.558147,W
2013,Richmond,Sydney,SCG,17,17,0,1,1600.820542,1685.953817,L
2013,Sydney,Richmond,SCG,17,17,1,0,1685.953817,1600.820542,W
2013,Geelong,North Melbourne,Etihad Stadium,18,18,0,0,1703.667092,1476.72433,L
2013,North Melbourne,Geelong,Etihad Stadium,18,18,0,0,1476.72433,1703.667092,W
2013,Greater Western Sydney,Melbourne,_koda Stadium,18,18,1,0,1141.151876,1224.639523,W
2013,Melbourne,Greater Western Sydney,_koda Stadium,18,18,0,1,1224.639523,1141.151876,L
2013,Hawthorn,Richmond,MCG,18,18,0,0,1772.871472,1585.750551,L
2013,Richmond,Hawthorn,MCG,18,18,0,0,1585.750551,1772.871472,W
2013,Gold Coast,West Coast,Patersons Stadium,18,18,0,1,1357.765602,1465.734445,L
2013,West Coast,Gold Coast,Patersons Stadium,18,18,1,0,1465.734445,1357.765602,W
2013,Brisbane Lions,St Kilda,Gabba,18,18,1,0,1471.193083,1319.007964,W
2013,St Kilda,Brisbane Lions,Gabba,18,18,0,1,1319.007964,1471.193083,L
2013,Carlton,Fremantle,Etihad Stadium,18,18,1,0,1535.317814,1668.413176,L
2013,Fremantle,Carlton,Etihad Stadium,18,18,0,1,1668.413176,1535.317814,W
2013,Sydney,Western Bulldogs,Etihad Stadium,18,18,0,1,1701.023807,1350.291276,W
2013,Western Bulldogs,Sydney,Etihad Stadium,18,18,1,0,1350.291276,1701.023807,L
2013,Adelaide,Port Adelaide,AAMI Stadium,18,18,0,0,1507.697097,1497.649564,L
2013,Port Adelaide,Adelaide,AAMI Stadium,18,18,0,0,1497.649564,1507.697097,W
2013,Collingwood,Essendon,MCG,18,18,0,0,1596.107393,1624.993935,W
2013,Essendon,Collingwood,MCG,18,18,0,0,1624.993935,1596.107393,L
2013,Hawthorn,St Kilda,Etihad Stadium,19,19,0,0,1732.863615,1307.750766,W
2013,St Kilda,Hawthorn,Etihad Stadium,19,19,0,0,1307.750766,1732.863615,L
2013,Brisbane Lions,Richmond,MCG,19,19,0,1,1482.450282,1625.758408,L
2013,Richmond,Brisbane Lions,MCG,19,19,1,0,1625.758408,1482.450282,W
2013,Geelong,Port Adelaide,Simonds Stadium,19,19,1,0,1661.462807,1525.241388,W
2013,Port Adelaide,Geelong,Simonds Stadium,19,19,0,1,1525.241388,1661.462807,L
2013,Carlton,Western Bulldogs,Etihad Stadium,19,19,0,0,1512.711695,1341.05062,L
2013,Western Bulldogs,Carlton,Etihad Stadium,19,19,0,0,1341.05062,1512.711695,W
2013,Gold Coast,Melbourne,Metricon Stadium,19,19,1,0,1344.078177,1197.406427,W
2013,Melbourne,Gold Coast,Metricon Stadium,19,19,0,1,1197.406427,1344.078177,L
2013,Collingwood,Sydney,ANZ Stadium,19,19,0,1,1625.148383,1710.264463,W
2013,Sydney,Collingwood,ANZ Stadium,19,19,1,0,1710.264463,1625.148383,L
2013,Essendon,West Coast,Etihad Stadium,19,19,1,0,1595.952944,1479.42187,L
2013,West Coast,Essendon,Etihad Stadium,19,19,0,1,1479.42187,1595.952944,W
2013,Adelaide,North Melbourne,AAMI Stadium,19,19,1,0,1480.105273,1518.928616,W
2013,North Melbourne,Adelaide,AAMI Stadium,19,19,0,1,1518.928616,1480.105273,L
2013,Fremantle,Greater Western Sydney,Patersons Stadium,19,19,1,0,1691.019294,1168.384972,W
2013,Greater Western Sydney,Fremantle,Patersons Stadium,19,19,0,1,1168.384972,1691.019294,L
2013,Collingwood,Hawthorn,MCG,20,20,0,0,1663.71038,1737.135353,L
2013,Hawthorn,Collingwood,MCG,20,20,0,0,1737.135353,1663.71038,W
2013,Carlton,Richmond,MCG,20,20,0,0,1473.627974,1637.476848,W
2013,Richmond,Carlton,MCG,20,20,0,0,1637.476848,1473.627974,L
2013,Gold Coast,Port Adelaide,AAMI Stadium,20,20,0,1,1355.62026,1513.145065,L
2013,Port Adelaide,Gold Coast,AAMI Stadium,20,20,1,0,1513.145065,1355.62026,W
2013,Essendon,North Melbourne,Etihad Stadium,20,20,0,0,1555.51094,1495.130025,L
2013,North Melbourne,Essendon,Etihad Stadium,20,20,0,0,1495.130025,1555.51094,W
2013,Geelong,West Coast,Patersons Stadium,20,20,0,1,1673.55913,1519.863875,W
2013,West Coast,Geelong,Patersons Stadium,20,20,1,0,1519.863875,1673.55913,L
2013,Brisbane Lions,Greater Western Sydney,Gabba,20,20,1,0,1470.731842,1166.747568,W
2013,Greater Western Sydney,Brisbane Lions,Gabba,20,20,0,1,1166.747568,1470.731842,L
2013,Fremantle,Melbourne,MCG,20,20,0,1,1692.656698,1185.864344,W
2013,Melbourne,Fremantle,MCG,20,20,1,0,1185.864344,1692.656698,L
2013,St Kilda,Sydney,SCG,20,20,0,1,1303.479028,1671.702466,L
2013,Sydney,St Kilda,SCG,20,20,1,0,1671.702466,1303.479028,W
2013,Adelaide,Western Bulldogs,Etihad Stadium,20,20,0,1,1503.903863,1380.134342,L
2013,Western Bulldogs,Adelaide,Etihad Stadium,20,20,1,0,1380.134342,1503.903863,W
2013,Collingwood,West Coast,MCG,21,21,1,0,1642.478206,1498.792462,W
2013,West Coast,Collingwood,MCG,21,21,0,1,1498.792462,1642.478206,L
2013,Adelaide,Melbourne,AAMI Stadium,21,21,1,0,1473.581786,1181.673136,W
2013,Melbourne,Adelaide,AAMI Stadium,21,21,0,1,1181.673136,1473.581786,L
2013,Hawthorn,North Melbourne,Etihad Stadium,21,21,0,0,1758.367527,1526.560646,W
2013,North Melbourne,Hawthorn,Etihad Stadium,21,21,0,0,1526.560646,1758.367527,L
2013,Geelong,Sydney,Simonds Stadium,21,21,1,0,1694.630543,1675.518349,W
2013,Sydney,Geelong,Simonds Stadium,21,21,0,1,1675.518349,1694.630543,L
2013,Fremantle,Port Adelaide,Patersons Stadium,21,21,1,0,1696.847906,1524.131307,W
2013,Port Adelaide,Fremantle,Patersons Stadium,21,21,0,1,1524.131307,1696.847906,L
2013,Carlton,Essendon,MCG,21,21,0,0,1512.230023,1524.080319,L
2013,Essendon,Carlton,MCG,21,21,0,0,1524.080319,1512.230023,W
2013,Gold Coast,St Kilda,Etihad Stadium,21,21,0,1,1344.634017,1299.663145,L
2013,St Kilda,Gold Coast,Etihad Stadium,21,21,1,0,1299.663145,1344.634017,W
2013,Greater Western Sydney,Richmond,_koda Stadium,21,21,1,0,1161.394741,1598.874798,L
2013,Richmond,Greater Western Sydney,_koda Stadium,21,21,0,1,1598.874798,1161.394741,W
2013,Brisbane Lions,Western Bulldogs,Gabba,21,21,1,0,1476.084669,1410.45642,W
2013,Western Bulldogs,Brisbane Lions,Gabba,21,21,0,1,1410.45642,1476.084669,L
2013,Hawthorn,Sydney,ANZ Stadium,22,22,0,1,1769.546508,1656.0145,W
2013,Sydney,Hawthorn,ANZ Stadium,22,22,1,0,1656.0145,1769.546508,L
2013,Fremantle,St Kilda,Etihad Stadium,22,22,0,1,1707.089879,1323.931103,L
2013,St Kilda,Fremantle,Etihad Stadium,22,22,1,0,1323.931103,1707.089879,W
2013,Brisbane Lions,Geelong,Simonds Stadium,22,22,0,1,1492.400608,1714.134392,L
2013,Geelong,Brisbane Lions,Simonds Stadium,22,22,1,0,1714.134392,1492.400608,W
2013,Carlton,Port Adelaide,AAMI Stadium,22,22,0,1,1486.327794,1513.889335,W
2013,Port Adelaide,Carlton,AAMI Stadium,22,22,1,0,1513.889335,1486.327794,L
2013,Adelaide,West Coast,Patersons Stadium,22,22,0,1,1479.27901,1487.093917,W
2013,West Coast,Adelaide,Patersons Stadium,22,22,1,0,1487.093917,1479.27901,L
2013,Essendon,Richmond,MCG,22,22,0,0,1549.982548,1604.890553,L
2013,Richmond,Essendon,MCG,22,22,0,0,1604.890553,1549.982548,W
2013,Gold Coast,Greater Western Sydney,Metricon Stadium,22,22,1,0,1320.366059,1155.378986,W
2013,Greater Western Sydney,Gold Coast,Metricon Stadium,22,22,0,1,1155.378986,1320.366059,L
2013,Collingwood,North Melbourne,MCG,22,22,0,0,1654.176751,1515.381665,L
2013,North Melbourne,Collingwood,MCG,22,22,0,0,1515.381665,1654.176751,W
2013,Melbourne,Western Bulldogs,Etihad Stadium,22,22,0,0,1175.975912,1394.140481,L
2013,Western Bulldogs,Melbourne,Etihad Stadium,22,22,0,0,1394.140481,1175.975912,W
2014,Collingwood,Fremantle,Etihad Stadium,1,1,1,0,1587.887357,1621.016819,L
2014,Fremantle,Collingwood,Etihad Stadium,1,1,0,1,1621.016819,1587.887357,W
2014,Greater Western Sydney,Sydney,Spotless Stadium,1,1,1,0,1233.572435,1598.943052,W
2014,Sydney,Greater Western Sydney,Spotless Stadium,1,1,0,1,1598.943052,1233.572435,L
2014,Gold Coast,Richmond,Metricon Stadium,1,1,1,0,1373.236348,1595.627991,W
2014,Richmond,Gold Coast,Metricon Stadium,1,1,0,1,1595.627991,1373.236348,L
2014,Carlton,Port Adelaide,Etihad Stadium,1,1,1,0,1515.792428,1484.370418,L
2014,Port Adelaide,Carlton,Etihad Stadium,1,1,0,1,1484.370418,1515.792428,W
2014,Adelaide,Geelong,Simonds Stadium,1,1,0,1,1509.445619,1666.679143,L
2014,Geelong,Adelaide,Simonds Stadium,1,1,1,0,1666.679143,1509.445619,W
2014,Essendon,North Melbourne,Etihad Stadium,1,1,0,0,1520.526835,1539.281456,W
2014,North Melbourne,Essendon,Etihad Stadium,1,1,0,0,1539.281456,1520.526835,L
2014,Brisbane Lions,Hawthorn,Aurora Stadium,1,1,0,1,1488.222107,1720.227704,L
2014,Hawthorn,Brisbane Lions,Aurora Stadium,1,1,1,0,1720.227704,1488.222107,W
2014,Melbourne,St Kilda,Etihad Stadium,1,1,0,0,1248.064578,1402.248917,L
2014,St Kilda,Melbourne,Etihad Stadium,1,1,0,0,1402.248917,1248.064578,W
2014,West Coast,Western Bulldogs,Patersons Stadium,1,1,1,0,1465.334076,1429.522717,W
2014,Western Bulldogs,West Coast,Patersons Stadium,1,1,0,1,1429.522717,1465.334076,L
2014,Carlton,Richmond,MCG,2,2,0,0,1480.792524,1558.272793,L
2014,Richmond,Carlton,MCG,2,2,0,0,1558.272793,1480.792524,W
2014,Essendon,Hawthorn,Etihad Stadium,2,2,0,0,1548.78952,1727.933707,L
2014,Hawthorn,Essendon,Etihad Stadium,2,2,0,0,1727.933707,1548.78952,W
2014,Greater Western Sydney,St Kilda,Etihad Stadium,2,2,0,1,1278.591654,1417.889087,L
2014,St Kilda,Greater Western Sydney,Etihad Stadium,2,2,1,0,1417.889087,1278.591654,W
2014,Adelaide,Port Adelaide,Adelaide Oval,2,2,0,0,1498.444721,1519.370323,L
2014,Port Adelaide,Adelaide,Adelaide Oval,2,2,0,0,1519.370323,1498.444721,W
2014,Fremantle,Gold Coast,Patersons Stadium,2,2,1,0,1651.284362,1410.591546,W
2014,Gold Coast,Fremantle,Patersons Stadium,2,2,0,1,1410.591546,1651.284362,L
2014,Collingwood,Sydney,ANZ Stadium,2,2,0,1,1557.619814,1553.923833,W
2014,Sydney,Collingwood,ANZ Stadium,2,2,1,0,1553.923833,1557.619814,L
2014,Brisbane Lions,Geelong,Gabba,2,2,1,0,1480.516104,1677.68004,L
2014,Geelong,Brisbane Lions,Gabba,2,2,0,1,1677.68004,1480.516104,W
2014,Melbourne,West Coast,MCG,2,2,1,0,1232.424408,1483.661189,L
2014,West Coast,Melbourne,MCG,2,2,0,1,1483.661189,1232.424408,W
2014,North Melbourne,Western Bulldogs,Etihad Stadium,2,2,0,0,1511.01877,1411.195605,W
2014,Western Bulldogs,North Melbourne,Etihad Stadium,2,2,0,0,1411.195605,1511.01877,L
2014,Fremantle,Hawthorn,MCG,3,3,0,1,1658.666218,1742.030856,L
2014,Hawthorn,Fremantle,MCG,3,3,1,0,1742.030856,1658.666218,W
2014,Richmond,Western Bulldogs,Etihad Stadium,3,3,0,0,1579.206275,1391.87861,L
2014,Western Bulldogs,Richmond,Etihad Stadium,3,3,0,0,1391.87861,1579.206275,W
2014,Adelaide,Sydney,Adelaide Oval,3,3,1,0,1473.241367,1521.451425,L
2014,Sydney,Adelaide,Adelaide Oval,3,3,0,1,1521.451425,1473.241367,W
2014,Brisbane Lions,Gold Coast,Metricon Stadium,3,3,0,1,1462.546486,1403.20969,L
2014,Gold Coast,Brisbane Lions,Metricon Stadium,3,3,1,0,1403.20969,1462.546486,W
2014,Collingwood,Geelong,MCG,3,3,0,0,1590.092222,1695.649658,L
2014,Geelong,Collingwood,MCG,3,3,0,0,1695.649658,1590.092222,W
2014,St Kilda,West Coast,Patersons Stadium,3,3,0,1,1429.820336,1498.120038,L
2014,West Coast,St Kilda,Patersons Stadium,3,3,1,0,1498.120038,1429.820336,W
2014,Greater Western Sydney,Melbourne,Spotless Stadium,3,3,1,0,1266.660405,1217.965558,W
2014,Melbourne,Greater Western Sydney,Spotless Stadium,3,3,0,1,1217.965558,1266.660405,L
2014,North Melbourne,Port Adelaide,Etihad Stadium,3,3,1,0,1530.335765,1544.573678,W
2014,Port Adelaide,North Melbourne,Etihad Stadium,3,3,0,1,1544.573678,1530.335765,L
2014,Carlton,Essendon,MCG,3,3,0,0,1459.859042,1534.692372,L
2014,Essendon,Carlton,MCG,3,3,0,0,1534.692372,1459.859042,W
2014,Collingwood,Richmond,MCG,4,4,0,0,1571.181296,1539.186326,W
2014,Richmond,Collingwood,MCG,4,4,0,0,1539.186326,1571.181296,L
2014,Carlton,Melbourne,MCG,4,4,0,0,1438.730769,1200.522407,L
2014,Melbourne,Carlton,MCG,4,4,0,0,1200.522407,1438.730769,W
2014,Brisbane Lions,Port Adelaide,Adelaide Oval,4,4,0,1,1437.176016,1522.630785,L
2014,Port Adelaide,Brisbane Lions,Adelaide Oval,4,4,1,0,1522.630785,1437.176016,W
2014,Greater Western Sydney,Western Bulldogs,StarTrack Oval,4,4,1,0,1284.103556,1431.898559,L
2014,Western Bulldogs,Greater Western Sydney,StarTrack Oval,4,4,0,1,1431.898559,1284.103556,W
2014,Gold Coast,Hawthorn,Metricon Stadium,4,4,1,0,1428.58016,1757.21141,L
2014,Hawthorn,Gold Coast,Metricon Stadium,4,4,0,1,1757.21141,1428.58016,W
2014,Geelong,West Coast,Simonds Stadium,4,4,1,0,1714.560585,1514.261926,W
2014,West Coast,Geelong,Simonds Stadium,4,4,0,1,1514.261926,1714.560585,L
2014,North Melbourne,Sydney,SCG,4,4,0,1,1552.278658,1550.568557,W
2014,Sydney,North Melbourne,SCG,4,4,1,0,1550.568557,1552.278658,L
2014,Adelaide,St Kilda,Etihad Stadium,4,4,0,1,1444.124234,1413.678448,W
2014,St Kilda,Adelaide,Etihad Stadium,4,4,1,0,1413.678448,1444.124234,L
2014,Essendon,Fremantle,Patersons Stadium,4,4,0,1,1555.820645,1643.485664,L
2014,Fremantle,Essendon,Patersons Stadium,4,4,1,0,1643.485664,1555.820645,W
2014,Brisbane Lions,Richmond,Gabba,5,5,1,0,1422.126071,1514.832344,L
2014,Richmond,Brisbane Lions,Gabba,5,5,0,1,1514.832344,1422.126071,W
2014,Collingwood,North Melbourne,MCG,5,5,0,0,1595.535277,1584.897349,W
2014,North Melbourne,Collingwood,MCG,5,5,0,0,1584.897349,1595.535277,L
2014,Fremantle,Sydney,SCG,5,5,0,1,1658.398243,1517.949866,L
2014,Sydney,Fremantle,SCG,5,5,1,0,1517.949866,1658.398243,W
2014,Port Adelaide,West Coast,Patersons Stadium,5,5,0,1,1537.68073,1505.271544,W
2014,West Coast,Port Adelaide,Patersons Stadium,5,5,1,0,1505.271544,1537.68073,L
2014,Essendon,St Kilda,Etihad Stadium,5,5,0,0,1540.908066,1383.207405,L
2014,St Kilda,Essendon,Etihad Stadium,5,5,0,0,1383.207405,1540.908066,W
2014,Adelaide,Greater Western Sydney,Adelaide Oval,5,5,1,0,1474.595278,1262.596095,W
2014,Greater Western Sydney,Adelaide,Adelaide Oval,5,5,0,1,1262.596095,1474.595278,L
2014,Gold Coast,Melbourne,MCG,5,5,0,1,1418.325508,1243.299065,W
2014,Melbourne,Gold Coast,MCG,5,5,1,0,1243.299065,1418.325508,L
2014,Carlton,Western Bulldogs,Etihad Stadium,5,5,0,0,1395.954112,1453.40602,W
2014,Western Bulldogs,Carlton,Etihad Stadium,5,5,0,0,1453.40602,1395.954112,L
2014,Geelong,Hawthorn,MCG,5,5,0,0,1723.550967,1767.466061,W
2014,Hawthorn,Geelong,MCG,5,5,0,0,1767.466061,1723.550967,L
2014,Collingwood,Essendon,MCG,6,6,0,0,1621.530984,1502.691864,W
2014,Essendon,Collingwood,MCG,6,6,0,0,1502.691864,1621.530984,L
2014,Fremantle,North Melbourne,Patersons Stadium,6,6,1,0,1626.819671,1558.901642,L
2014,North Melbourne,Fremantle,Patersons Stadium,6,6,0,1,1558.901642,1626.819671,W
2014,Brisbane Lions,St Kilda,Westpac Stadium,6,6,0,0,1396.437008,1421.423606,W
2014,St Kilda,Brisbane Lions,Westpac Stadium,6,6,0,0,1421.423606,1396.437008,L
2014,Gold Coast,Greater Western Sydney,Metricon Stadium,6,6,1,0,1437.848372,1254.098525,W
2014,Greater Western Sydney,Gold Coast,Metricon Stadium,6,6,0,1,1254.098525,1437.848372,L
2014,Carlton,West Coast,Etihad Stadium,6,6,1,0,1427.165039,1474.949342,W
2014,West Coast,Carlton,Etihad Stadium,6,6,0,1,1474.949342,1427.165039,L
2014,Melbourne,Sydney,MCG,6,6,1,0,1223.7762,1549.528438,L
2014,Sydney,Melbourne,MCG,6,6,0,1,1549.528438,1223.7762,W
2014,Adelaide,Western Bulldogs,Etihad Stadium,6,6,0,1,1483.092848,1422.195093,W
2014,Western Bulldogs,Adelaide,Etihad Stadium,6,6,1,0,1422.195093,1483.092848,L
2014,Hawthorn,Richmond,MCG,6,6,0,0,1737.277917,1540.521407,W
2014,Richmond,Hawthorn,MCG,6,6,0,0,1540.521407,1737.277917,L
2014,Geelong,Port Adelaide,Adelaide Oval,6,6,0,1,1753.739111,1568.002932,L
2014,Port Adelaide,Geelong,Adelaide Oval,6,6,1,0,1568.002932,1753.739111,W
2014,Carlton,Collingwood,MCG,7,7,0,0,1451.64835,1639.516745,L
2014,Collingwood,Carlton,MCG,7,7,0,0,1639.516745,1451.64835,W
2014,Hawthorn,St Kilda,MCG,7,7,0,0,1750.347095,1392.681825,W
2014,St Kilda,Hawthorn,MCG,7,7,0,0,1392.681825,1750.347095,L
2014,Greater Western Sydney,Port Adelaide,StarTrack Oval,7,7,1,0,1244.372524,1602.871997,L
2014,Port Adelaide,Greater Western Sydney,StarTrack Oval,7,7,0,1,1602.871997,1244.372524,W
2014,Adelaide,Melbourne,Adelaide Oval,7,7,1,0,1511.235278,1213.38339,L
2014,Melbourne,Adelaide,Adelaide Oval,7,7,0,1,1213.38339,1511.235278,W
2014,Essendon,Western Bulldogs,Etihad Stadium,7,7,0,0,1484.706103,1394.052662,W
2014,Western Bulldogs,Essendon,Etihad Stadium,7,7,0,0,1394.052662,1484.706103,L
2014,Brisbane Lions,Sydney,Gabba,7,7,1,0,1425.178789,1559.921249,L
2014,Sydney,Brisbane Lions,Gabba,7,7,0,1,1559.921249,1425.178789,W
2014,Gold Coast,North Melbourne,Etihad Stadium,7,7,0,1,1447.574373,1596.368012,W
2014,North Melbourne,Gold Coast,Etihad Stadium,7,7,1,0,1596.368012,1447.574373,L
2014,Fremantle,West Coast,Patersons Stadium,7,7,0,0,1589.353302,1450.466031,W
2014,West Coast,Fremantle,Patersons Stadium,7,7,0,0,1450.466031,1589.353302,L
